label,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
hsa-miR-3929,0.010737098,0.55025494,-0.13028431,0.78089345,0.117987454,-0.11160751,-0.47802246,0.06519019,-0.36553022,-0.0019013539999999998,0.030414935,0.06398343,0.043919567,-0.13371006,-0.40931377,0.08228957,-0.059043612,-0.02944909,-0.37954935,0.56926614,-0.070942655,-0.060277215999999995,0.16223189999999998,0.20022695,0.47863483,0.02515845,-0.2705401,0.58325434,-0.027421777999999997,0.38286752,-0.3374514,0.18014501,-0.18264899,-0.7303313,-0.20204757,0.35570392,0.15419616,-0.34581184,0.35582095,-0.035589695,0.46288946,-0.3058648,-0.06441259,-0.107408166,-0.09428891,0.7438048,0.043803155,0.005790674,0.07694027,-0.44444627,-0.258227,0.32883522,-0.26286328,0.38407916,0.21268933,0.16826524,0.19601062,-0.18592647,0.31736103,-0.39699256,0.3481748,0.3208384,0.34241408,0.67923915,0.31726040000000005,0.23270626,0.39270186,0.15120165,-0.46004975,0.15746856,-0.73675096,0.17752919,0.43006352,-0.34565315,0.2423625,0.5054522,-0.30787948,-0.22869235,-0.28289253,0.90939814,-0.6038433000000001,0.03841848,-0.095342435,-0.5004207,-0.20251927,-0.015226521000000002,0.22206762,-0.46847665,-0.25633594,-0.27871999999999997,0.16807212,-0.29993454,0.54471964,-0.29408106,-0.48910459999999994,0.048558988,-0.524618,0.23614946,0.7357613000000001,-0.36399376,-0.15608129999999998,0.2349217,-0.07375756,0.5213407999999999,-0.31304485,0.12737319,0.30732664,-0.009680079,0.55086017,-0.6324729,-0.26565659999999996,-0.11551515,-0.3839528,-0.14358191,-1.192525,0.3461614,0.044968642,0.41849992,-0.16924216,0.48876974,0.18393026,0.117246374,0.23867229,-0.33483523,-0.7303407,-0.1257944,0.14317626,0.032598495
hsa-miR-4478,0.10941373,-0.34164974,0.052678403,-0.16375028,-0.6242696999999999,0.31940427,-0.012805723,-0.09298087,-0.31826624,-0.13149762,-0.20770013,0.97773093,0.36971444,-0.013946455,-0.5304486999999999,0.14144269,0.32764453,-0.10877342,0.28524970000000005,0.29756138,0.034624275,-0.2668538,0.38303518,0.23948492,-0.14645451,0.652695,-0.29122633,-0.18437366,-0.45220685,0.22425649,-0.015568065,-0.11927049599999999,0.11851688,0.17080920000000002,-0.272318,-0.08347987,-0.031985,-0.25494668,0.18311548,-0.24879657,0.6095368,-0.35272405,0.26945966,-0.05832222,-0.008102508000000001,0.6964239999999999,0.42075205,0.43796173,-0.94119656,-0.15489265,0.3337496,0.56812555,0.5564819000000001,0.3449592,0.21829289,-0.31533435,-0.19322266,0.32155445,-0.3994992,-0.38330722,-0.06116596,-0.15465614,0.61430484,-0.17224188,-0.02187845,-0.32852477,0.3762526,-0.40820515,-0.30777815,-0.057249416,0.0028294920000000003,-0.15962985,0.32601124,-0.0626755,-0.09367487599999999,-0.61483467,0.05449599,-0.21056102,0.02502775,0.16522507,-0.30943614,0.43317038,-0.10377208,-0.28117552,-0.16701144,0.04261554,0.24889688,0.005964125,0.013484011,0.10551301,-0.28939825,-0.42222083,0.15101199999999998,-0.12147675,-0.06410575,0.053451717,-0.15004693,0.28087732,0.3131685,-0.14495665,0.18524921,-0.16682363,-0.14136347,0.5711283,0.06526804,0.0946416,0.16142009,0.052892342,0.08643094,-0.08979871,0.26912126,0.086732745,-0.040219545,0.12515762,-0.22927661,-0.018397857,0.16823857,-0.04898981,-0.04224564,0.26794815,0.42197943,-0.24393634,-0.043257646,0.2727275,-0.61986554,-1.0011963,0.29502034,0.14269555
hsa-miR-7160-5p,0.120002195,-0.17890364,-0.47936940000000006,0.05200892,-0.10955308,-0.29976383,0.23957363,0.300188,-0.1565893,0.33269927,0.14700624,0.2294786,0.08451107,0.63605,0.26791279999999995,0.08347114,-0.06874107,0.39878320000000006,-0.5012444,0.7989298,-0.15313143,-0.042242028,0.7406803000000001,-0.21005493,0.25472176,0.54147226,0.25591433,0.16699526,-0.29126018,0.37301615,-0.09358915,-0.11226845,-0.31776926,-0.39166677,-0.40933147,-0.34140962,-0.2718179,-0.3770353,-0.34607592,-0.5439007,0.40121195,0.045107678,0.15730046,0.0009768889999999999,-0.13548076,1.4716945,0.15228054,-0.59547186,-0.47113409999999994,0.08119685,0.28146812,0.17374858,0.08262426,0.18986595,-0.27683493,0.44350022,0.22608764,0.18613432,-0.14281985,-0.24337529,0.063328266,-0.16316989,0.26586175,0.496595,0.31539285,-0.049489017999999996,-0.1622523,0.01991794,-0.19318096,-0.2576886,0.4876313,0.5040567,0.34129965,0.16672386,0.24263367,0.3408973,0.09642273,0.4606825,-0.516041,0.42504668,-0.014178452,0.48326769999999997,0.2019451,0.12870254,-0.32199547,0.47628018,0.050149858,0.7332824,-0.26246312,0.18340456,0.24016348,0.4569073,0.29353705,-0.20498642,-0.039672226,-0.3678663,-0.57557625,-0.7317855,0.99562997,0.13066635,0.2795631,-0.018832201,0.27058804,-0.26496664,-0.319775,-0.28862256,-0.019064372,0.5503958000000001,-0.39466609999999996,-0.73041606,-0.12965596,-0.13970877,0.17196362,-0.11047024,-0.46309164,0.17939381,-0.1542323,-0.45749748,0.11974443,0.054854713,0.33958456,0.16422367,-0.28188008,0.29136172,-0.6253473,-0.2717016,0.20264453,-0.22657543
hsa-let-7f-5p,0.051037035999999994,0.44845779999999996,-0.12839349,0.11608105,0.5601826999999999,0.06636558,-0.13936646,-0.22282164,0.15119325,-0.5479295,-0.15003675,-0.20732285,0.105076104,0.15456140000000002,-0.40461690000000006,-0.39132023,-0.19870329,0.08391765,0.25948837,0.22813267,0.12638146,-0.4344603,0.4127348,-0.2910938,-0.017763074,0.26081529999999997,-0.027995791000000003,0.06021931,0.277134,0.081934825,-0.08182856,0.027125731,-0.35106802,0.38666105,-0.43419152,0.27721840000000003,-0.001186375,-0.38749096,-0.05766553,-0.027329892,0.23293082,-0.8134639,-0.3675168,0.26254863,0.18745533,0.47996345,-0.10608865,0.14317925,-0.07648546,0.07403784,-0.0042140070000000005,0.17156872,-0.090668835,0.09298455,-0.09981096,0.769632,-0.09573442,0.7084925999999999,-0.87224376,-0.18686676,0.22721303,0.19281064,0.41844353,0.66487795,0.06474511,0.15397029,0.2627985,0.079951584,-0.25584552,0.29842317,-0.06893131,0.18398169,0.058289904000000003,0.087297,-0.2817415,-0.12555677,0.42920145,-0.15233816,-0.36027417,0.32963395,-0.43542728,0.3317175,-0.34990928,-0.33061135,0.2822265,-0.08517046,0.106548466,0.6581056,-0.1372329,-0.05851806,0.20206799,0.08721992,-0.22402573,0.38160723,-0.40356684,-0.48850062,-0.324895,-0.23825817,0.58120435,0.11052734,-0.090444736,0.3153269,0.062499400000000004,0.22996983,0.028878993999999998,-0.5076104,0.4653494000000001,0.1423378,0.062388375,-0.05811864,0.2147647,-0.253395,-0.68072087,-0.7320999,-0.20976898,0.19347984,0.052755482,0.006780097,0.4429781,0.24839419,-0.02205876,-0.079566285,-0.46356949999999997,-0.12395861,-0.20877114,-0.53991824,0.17339481,0.5806031999999999
hsa-miR-27b-3p,0.3652767,-0.13494596,-0.40209782,0.61000633,0.29720238,-0.11030544,-0.3479026,0.368051,0.2530799,0.2579378,-0.016770616000000002,0.03678773,-0.134626,0.43523549999999994,0.31831092,0.33476880000000003,0.018615272,0.33337449999999996,-0.07894367,0.14384156,-0.18168002,0.34711796,-0.17991649,-0.47304356,0.58969826,0.13902926,-0.56283337,0.13713925,0.21420357,0.13756357,0.14600454,-0.25931478,-0.12510392,-0.2411359,-0.74628407,-0.061432127,-0.28045055,-0.046976686,0.17274241,-0.22346805,-0.17633502,-0.36531237,0.31010842,0.15852341,-0.1356473,0.47089434,-0.32331994,-0.35780033,-0.20773289,-0.061097987,0.12917455,0.18549225,-0.005380551999999999,0.26611483,-0.20224865,0.54244405,-0.10969497,-0.2901259,-0.41738492,-0.4509,0.14335929,0.26341784,-0.17535691,0.4032603,0.12661828,-0.36462649999999996,0.39430785,-0.034391705,-0.40691286,0.31094372,-0.34124899999999997,0.34736893,0.26868457,0.07531378400000001,0.23985967,0.21066587,-0.05806554,-0.17331298,-0.5717514,-0.022235897999999997,0.22321348,0.36563367,0.05219130599999999,0.35492277,-0.48096049999999996,0.41544205,0.12543980000000002,0.22375426,-0.46131858,0.37070876,0.12686539,0.32467502,0.03184503,0.060955137,0.15915789,-0.54960144,-0.11964379,-0.30155808,0.59925425,0.32303363,0.22799885,0.40944055,0.057964332,0.34421447,0.23765025,-0.06072056,-0.061104886,0.41815472,-0.2567725,0.14513238,-0.4009478,-0.006496796,-0.10052944,-0.27248263,-0.5929388000000001,0.40689453,-0.39846509999999996,-0.16253021,0.20266986,0.08136234,0.025204152,-0.19821386,-0.18623528,0.35036075,-0.5756184,0.06658574,0.24256173,0.29042688
hsa-miR-508-5p,0.08609464,0.2555521,0.49391466,-0.31289429999999996,-0.13916211,0.082986265,0.019525055,0.26540276,0.14507547,-0.3866289,-0.07690522,-0.2435063,-0.48367155,-0.115116894,0.15634473,-0.22167957,-0.13940429999999998,-0.6288981,-0.29934207,-0.19176824,-0.18427466,0.5264245,-0.19342388,-0.25146538,0.1322475,0.59438,-0.4132499,-0.09326728,0.10318043,-0.33283266,0.37074359999999995,-0.24853805,0.066544354,-0.11667419999999999,-0.30760923,-0.06738806,-0.20389564,-0.39297476,-0.0053159240000000005,0.00093454,-0.09459322,-0.33883882,-0.18000634,0.64242107,0.30328205,0.47322994,0.0029531740000000003,-0.24364558,0.03048326,0.6133964,0.28941259999999996,-0.13061251,0.64407957,0.05436749,0.13700782,0.55111694,0.17758691,0.09781155,-0.33059299999999997,-0.09060639,0.19051893,0.05889318,0.23910333,0.27964804,0.09041651,0.57779044,0.2481632,0.060089953,0.24359863,-0.34874427,-0.53047323,-0.25756243,0.021417195,-0.2837243,0.059701737000000005,0.021322165,-0.21896426,-0.41730464,-0.45033732,-0.20059486,-0.17543794,-0.07641299,-0.06982323,0.3195938,0.42745299999999997,0.030017965,-0.56576884,0.23280533,0.23539421,0.02114863,0.36343676,-0.11381817,-0.16716082,0.12020259,-0.23247800000000002,0.018616932,-0.33653793,-0.24194747,-0.31410859999999996,0.43842927,0.13053009,0.21004912,-0.12797597,-0.16874270000000002,-0.35013366,-0.5422585999999999,0.25690305,-0.15837859,-0.3804171,-0.6918976,-0.14892292,-0.19193122,-0.15837203,-0.34044632,-0.680033,0.14806825,-0.22613017,-0.28757983,0.14450410000000002,-0.58425957,0.48774052,-0.32442957,0.10013607,0.51933503,0.21938708,-0.03716068,0.17452359,-0.36063108
hsa-miR-1976,0.071743146,-0.053281054,-0.55555284,0.19347303,0.5492009,0.17027368,0.6117149000000001,-0.1147317,-0.63997906,0.011994896000000001,-0.8381864,0.43107048,0.06964126,0.18473248,-0.010110705,-0.34339392,-0.1412184,-0.26127627,-0.3470698,-0.16542920000000003,-0.003963431,0.41999814,-0.07923618,0.2523154,0.22383966,0.47077966,-0.31994194,0.41648176,0.2952606,0.25154529999999997,0.06993347,-0.42401555,0.15760191,-0.8056276,-0.41921422,0.35251859999999996,-0.10314681,0.061706748,-0.3741213,-0.47482409999999997,-0.0813502,-0.49612424,0.014559421999999999,0.028521922999999998,0.49637374,0.35567020000000005,0.47175658,0.09060508,-0.27334377,0.34476307,0.25003752,0.0010214080000000001,-0.094344094,0.49793103,-0.21176147,0.39259629999999995,0.5206713,0.08648877599999999,-0.0039980070000000005,0.33520696,-0.25942108,0.24537814,0.172203,0.4419915,-0.52567613,0.292833,-0.42995247,0.17958516,0.007060085,0.70505536,-0.32975227,0.11879781,-0.17114663,0.47569609999999996,-0.23658964,0.030744271,-0.78532606,0.36561534,0.09188124,0.10857130599999999,-0.33702663,0.7947056,0.20845143,-0.56739813,0.011973513,0.59069586,-0.12813433,-0.14235261,-0.016814286,0.056037277,0.37527353,-0.20354952,-0.08513888,-0.084968515,-0.09151497,0.23192784,-0.232832,0.43960518,0.18002322,-0.43189394,0.15859346,0.06285791,-0.06490459,0.17066023,0.08990237,0.10498065,0.17259686,0.45137936,-0.54192144,-0.14348654,-0.35684740000000004,-0.00198044,-0.05290658,-0.1319164,0.06319262,0.03363483,-0.37541792,-0.056574627999999995,-0.3818033,-0.062252815999999996,-0.16598047,-0.19135118,-0.46187246,0.6767276999999999,-0.58698875,-0.34863883,0.07942904,-0.08280914
hsa-miR-7703,0.74196994,0.13130157,-0.5548086,0.24343789,-0.2786696,0.46755996,0.036831558,0.38135055,0.24815652,0.13683714,0.5629918,-0.07492432,-0.12785205,-0.16843237,0.25824985,0.052314274,0.22342353,-0.23967557,0.0014422839999999998,0.051685892000000004,0.34914196,0.06850369,-0.008854647,0.25787643,-0.2505639,0.47637382,-0.15267533,0.6286832,0.16350602,0.50085163,-0.027043752,0.6869203,-0.002822088,0.6025789,-0.6589644,0.54773736,0.08568027,-0.09887618599999999,0.13421406,-0.097269066,-0.26767117,-0.26899245,-0.029632402999999998,0.27056333,-0.233008,0.38794002,0.33831605,-0.2150365,-0.17611185,0.17680852,0.27043262,0.7931243,0.21665291,0.5465310999999999,0.004757668,0.51138544,0.25325304,0.008230448000000001,-0.17288433,-0.30138502,0.06329019,0.08910392,0.38090283,0.36439790000000005,-0.07947421,0.19276346,0.0847529,0.14578488,-0.08799765,0.25504532,-0.19166334,0.019483985,0.41101474,0.48151103,0.10775949,-0.16942687,-0.6014401999999999,-0.6128119000000001,0.032586433,0.47766614,-0.90273106,0.3842272,0.16023423,-0.058679752,-0.33710486,0.5398821,0.12455200400000001,0.2234478,-0.090965085,0.35143309999999994,-0.2805855,0.36369818,0.27241176,-0.30820945,-0.6340178000000001,-0.42922992,-0.438428,-0.025841305,0.27545327,0.1736552,0.17419541,0.3487372,-0.12298847,0.76028043,0.509933,-0.24694732,0.18256293,0.065258615,-0.20446229,-0.017105121,0.48461685,0.16619502,-0.35578334,-0.24590926,-0.8730878000000001,-0.044476315,0.2303268,0.09391634,0.19979045,0.14548178,0.26864994,-0.5297939,-0.34072729999999996,0.25825766,-0.63272476,-0.611631,-0.026632467000000003,-0.09979855
hsa-miR-1304-3p,0.15162920000000002,0.15390415,0.097219884,0.10304452,-0.14698361,-0.019478753,0.18222247,-0.20527428,0.4424653,-0.39816892,-0.10786661,0.115113825,-0.6559893,-0.49357796,-0.4633562,-0.02156028,0.15930405,0.094668284,-0.516135,-0.17052992,0.08455788,0.32436466,-0.62246513,-0.003605513,0.15325174,0.67563075,-0.10395474,0.23024364,-0.6902189999999999,-0.39173263,0.27726987,-0.015770653,0.0477161,-0.17805120000000002,-0.6797359000000001,0.19916305,-0.5814014,-0.49849305,0.29865929999999996,0.025693268,0.20708013,-0.36083385,0.18686637,0.45945349999999996,-0.096315525,0.6406129,-0.48194936,0.44144222,0.08183646,0.65998167,-0.1712308,0.18943267,0.5657916999999999,-0.49746248,-0.19524685,0.4363125,0.5159812,0.17120528,-0.50361264,0.047629986,0.18544447,0.0038756209999999997,0.34975442,0.19582570000000002,0.40816835,0.2779563,0.20833501,0.019630902,0.08743304,-0.08448794,-0.40786618,-0.33377690000000004,-0.100363255,0.19811618,0.045470513,-0.15840796,0.06265454,-0.48678303,-0.176235,-0.39091679999999995,0.37248898,0.26205423,-0.095291905,0.42596474,0.23028323,-0.35370377,-0.93099076,-0.43968114,-0.25429577,-0.46596363,0.18248096,-0.13254711,-0.2973829,0.009710939,-0.28993246,0.02441849,-0.35758029999999996,-0.5130545999999999,-0.5611455,0.24577042,-0.076405175,-0.423069,-0.109199844,-0.5200564000000001,-0.20363113,-0.17078121,-0.40957347,0.6448632,0.13452165,-0.9564786,-0.5645995,0.35117015,0.21260716,0.05095908,-0.0340975,-0.06543751,0.5224171,-0.5598751999999999,-0.13900004,-0.61559707,0.6823186,0.057476096,-0.042459662999999995,0.57354164,0.32595599999999997,-0.51684976,-0.060136665,-0.122242115
hsa-miR-650,-0.25423792,0.33460552,0.23648989,-0.119270116,0.000258468,-0.23447852,0.47079858,0.5941588000000001,-0.28325668,-0.04503104,-0.5480503000000001,0.10431844,0.083803326,-0.032946552999999996,-0.12369083,-0.39123347,0.47611177,-0.45802686,0.07657374,-0.03878487,-0.026742911,0.4034891,-0.6549261,-0.32181296,-0.04158195,0.5904371999999999,-0.18876004,-0.4474929,-0.30751967,-0.41570184,0.46013707,-0.2304507,-0.012237605,-0.45708290000000007,-0.5446718,0.20631509999999997,-0.8121141,-0.38696793,0.030713694,-0.47972712,0.28345978,0.16469389,0.45402318,0.5699945,0.62830144,0.2774219,0.30299982,0.12125889,-0.18358782,0.93742085,0.34091833,-0.31311554,0.37982616,0.49660779999999993,0.029854787999999997,0.30918238,0.5670685000000001,0.50332856,-0.21771097,-0.39273536,-0.8346860999999999,-0.26123106,0.003760835,0.21541153,0.08672591,0.2804317,0.7742479999999999,-0.08982083,-0.2205643,0.42534766,-0.07113977,0.24725500000000003,-0.14865977,-0.41017514,-0.14356418,0.41115955,-0.07995057,-0.46732049999999997,0.20432013,0.31417018,0.050184727,-0.019296754,-0.108828954,0.20638420000000002,-0.3648249,-0.11059427,-0.1371268,-0.050820276,-0.15321961,0.21162488,-0.1617076,0.060932767,0.03092235,-0.038815346,0.21385553,0.13327649,0.2908923,0.093921244,-0.47110048,-0.027960528,-0.03693936,0.28166053,-0.28918317,0.05054118,-0.37684807,-0.31866732,-0.5117374,-0.2298252,0.14332372,-0.32693124,-0.4393088,-0.37030062,-0.15989873,0.008911681,0.17317653,-0.46206558,-0.29914293,-0.18933702,-0.13483834,-0.027119642000000003,0.12274306,-0.5379276,-0.22648956,-0.29871908,0.07432653,0.21315296,0.13094324,0.28288713
hsa-miR-363-3p,-0.21994689,0.109011,-0.58460313,0.47286353,0.34521540000000006,-0.09267021,0.37680793,-0.25220410000000004,-0.08813334,0.06800501,-0.9164574000000001,-0.12137159,-0.11700685,-0.17295615,-0.22651727,0.08987047,-0.022323423999999998,0.42112145,0.21634245,0.20905524,-0.013319605,-0.015060516000000001,-0.20543626,-0.01856848,0.5154988,0.3053518,-0.31301147,0.7232736,0.2571506,0.0059684659999999995,-0.11337241,-0.07943169,0.33167870000000005,-0.07110597,-0.52205575,0.29312575,-0.6757852,-0.20036829,-0.18616417,-0.37176508,0.0842798,0.2018192,0.31694984,0.23272114,-0.39926302,0.3304801,-0.08183571,0.18698809,-0.38183957,-0.19350277,-0.07304893400000001,0.3805921,-0.15644974,0.67449695,0.22992086,0.6966793000000001,0.19189425,0.16754375,-0.29807317,-0.075002186,-0.107892185,-0.15185179,0.333369,0.21937603,0.09455741,-0.14073814,-0.06972633,-0.21482776,-0.31295618,0.24523044,0.1854395,0.051513694000000006,0.35331723,0.33802152,0.124554165,0.6128047,-0.076045945,-0.28395423,-0.31070217,-0.36650859999999996,-0.058678243,-0.09331867,-0.038870126,0.14272603,-0.46866027,0.20889693,-0.29270256,0.09717725,-0.5452789000000001,0.30082855,0.26511306,-0.26206234,0.1388858,-0.26236534,0.044942297,-0.5076524,-0.2532761,-0.13972087,0.18167171,0.22759618,0.1915691,0.12824380000000002,0.66151327,0.5640304,0.08520541,-0.18607861,-0.14314896,0.3618395,0.5852314999999999,0.3361126,0.28641677,0.05186239,-0.014731977,-0.031898696000000004,-0.29916343,0.12406519,0.0033350840000000003,-0.30770564,0.26377988,-0.31339670000000003,0.4227714,-0.10371363,-0.27581259999999996,-0.0709033,-0.75643075,-0.36718982,-0.44450474,0.38203123
hsa-miR-887-5p,-0.10254690000000001,-0.029106466,0.19680142,0.029683297999999997,-0.7589075,-0.13771936,0.2914561,0.6291770999999999,0.2990947,0.38770068,-0.5415364,0.48667395,-0.28729945,0.18690984,-0.07358485,-0.07890432,0.60050803,-0.007022238,-0.04537397,-0.16384029999999997,-0.37577567,0.35999465,-0.15471892,0.45932359,0.006762868000000001,0.45484728,-0.39661208,-0.28929332,-0.23323472,-0.039839976,0.775625,-0.088344224,-0.17044258,-0.123556055,-0.30257577,-0.24083532,-0.46043417,-0.51648533,0.101422295,-1.0057690000000001,0.37354666,-0.17748529999999998,-0.4280097,0.11499951,0.13370214,0.64243835,-0.12796117,-0.15120405,-0.02653425,1.026493,0.5018222,-0.010774291,0.28184313,-0.06682458,0.46963692,0.71802014,0.41848516,-0.07769053,-0.04169326,-0.63913697,-0.26790047,-0.27380154,-0.17348495,0.60320604,0.31664944,0.66064304,0.43025976,-0.2909157,-0.03600694,0.25626764,-0.5100036,0.698936,-0.5398227,-0.2581754,0.31840545,0.26448497,-0.3515935,-1.0531989,-0.39503983,-0.007005089,-0.32736279999999995,-0.10443019999999999,-0.2537222,0.73772484,-0.15706979999999998,0.06637276,-0.6240460999999999,-0.17677273,-0.19106905,-0.46752217,-0.52167517,-0.08973353,-0.11185132,-0.25139633,-0.07302125,-0.021499727000000003,-0.13208385,0.13360333,-0.26208687,0.95164466,-0.2544927,0.83752286,0.6377155,0.5904928,-0.46418327,0.31266020000000005,-0.5026462,0.12800653,-0.11343386,-0.29215949999999996,-0.69446594,0.33534855,-0.13874720000000001,-0.14781928,0.10887416,-0.5774746000000001,0.34283024,-0.19302735,-0.08362033,-0.10142238,-0.28539604,-0.46550736,-0.5173733,-0.8040636999999999,0.13915624,0.33201626,-0.17815728,0.32189715
hsa-miR-101-3p,0.052320343,0.25369054,-0.32967448,0.7480262,0.43571317,-0.11727624,0.30026412,0.025275923,0.035334866,-0.08506214599999999,0.09532719,0.020369478,-0.20624679999999998,-0.09900613,0.309694,0.1184525,-0.12650746,0.066428,-0.35274556,0.13238414,0.24584664,-0.253618,-0.30896673,-0.08180624,0.3569353,0.42265108,-0.42914840000000004,0.07929805,0.17005762,0.13093062,0.10401626,0.3573598,-0.48000443,-0.16267014,-0.28984879999999996,0.11786554,-0.2066324,-0.29582006,-0.07632186,-0.33601782,0.047613925999999994,-0.15044375,0.10076403,-0.027978256,-0.05202611,0.50317127,-0.2713909,0.46508723,-0.97522324,0.32936603,-0.3105434,0.46517876,0.10475463,-0.30918902,-0.018279344,0.15211388,0.21450539,0.45137367,0.01699498,-0.1659794,-0.003373009,-0.34335807,-0.3544639,-0.038883097,0.043307062,-0.36809933,0.011133523999999999,-0.6614861,-0.6268498,0.033537082,0.1517829,0.19695085,0.30969402,0.28413582,-0.078992724,0.47997826,0.14130795,-0.20971556,-0.8688386,0.07488944,0.13002469,0.12197294,-0.21901868,-0.37020394,-0.24222112,0.06929177,0.112639986,0.5168339,-0.029728154,0.3508731,-0.10119621,-0.046181478,-0.02383743,0.023307424,-0.026316527000000003,-0.2800541,0.11850298,0.024855542999999997,0.16227457,0.74481577,0.119323686,0.14004984,0.5904954000000001,0.24015719,-0.10460339,-0.010226515,-0.67964655,0.28955729999999996,0.19452631,0.15680525,-0.24322851,0.48624882,-0.36771712,0.08904799,-0.3134889,-0.038017027,0.060974117,-0.28101155,-0.046396527,-0.5380354,0.89115196,0.24860597,-0.11864983,-0.24131551,-0.5335184000000001,0.000635879,-0.22689995,0.33010587
hsa-miR-661,0.35059136,0.120175965,0.101298645,0.28420059999999997,-0.32860962,0.03171781,-0.1988946,0.08712832,0.26836893,0.11099126,-0.08036735,-0.20974506,-0.12387211599999999,-0.49381329999999996,0.051054634,0.77818674,-0.27389222,-0.28379226,-0.27202538,-0.14458176,-0.17299893,0.048731156,0.12420200599999999,0.12072539,-0.063850276,0.2967925,-0.17504898,0.0359342,-0.18407111,-0.4928938,0.05516273,-0.012086623000000001,0.18017411,-0.09955015,-0.3551252,-0.3960514,-0.43788254,-0.7588254,0.079200536,0.12559956,0.25514013,0.14895466,-0.17950119,0.61784637,0.36035170000000005,0.32520732,-0.039694414,-0.1454481,0.24386999999999998,0.5638639,-0.06775993,0.10587426,0.46835995,-0.10767055,-0.03968682,0.27738738,0.39332932,0.1299947,-0.39129463,-0.07992638,0.26136506,-0.36993107,0.26371858,0.36322343,-0.084453225,-0.04931963,0.14591157,-0.005395906,0.10217107,0.18746665,-0.16617946,0.24100874,0.53763384,-0.17673163,0.22921695,0.08049782,-0.3227089,-0.35129794,-0.12612471,-0.22758372,-0.55565715,-0.08336386,-0.29655522,-0.059717372000000005,0.18009146,0.46043882,-0.48956156,-0.4055048,-0.1370931,0.13520792,-0.081217654,0.04650311,-0.67093307,0.0855815,0.032962177,-0.21013424,0.19533232,-0.71270376,-0.8890958000000001,0.16859558,-0.022215827999999996,0.31127873,0.013294714,-0.47770476,-0.33270633,-0.3768991,-0.21931176,-0.063848995,0.031709272000000004,-0.9166924000000001,-0.42747417,0.08970774,-0.10114147,-0.17767192,-0.35243398,-0.26737577,-0.002355645,-0.8316636999999999,0.81739324,-0.46591499999999997,0.12345099,-0.27158922,-0.21520227,-0.24510914,0.13675877,-0.10303722,0.3908481,-0.09933503
hsa-miR-367-3p,0.24465087,0.10113196,-0.40495598,0.7428155,0.35568345,0.49054906,-0.11639904,0.054629914,-0.21004277,0.087019384,-0.09120108,0.08443248,-0.068758585,0.24367116,-0.21632522,0.24883229999999998,-0.002754864,0.25290647,-0.12130677,0.1740969,0.11301414,0.1335708,0.04860408,0.10038388,0.4378003,0.25035617,0.17019187,-0.30036876,-0.17405342,-0.23060708,0.05093657,0.34737158,-0.19701868,-0.5551210999999999,-0.53169584,-0.41257790000000005,-0.18734118,-0.26858187,-0.27459994,-0.26588288,-0.02240477,-0.3685829,0.24513116,-0.015260256000000002,-0.24813049999999998,0.66566336,-0.24001245,-0.1707141,-0.48696694,-0.063904755,0.119401425,-0.22929418,-0.27175018,0.2873384,0.30358179999999996,0.15826152,0.0602891,-0.055311702000000004,-0.30002790000000007,-0.17321502,0.1751557,0.18923192,0.1913182,0.043569718,-0.13161077,-0.20531553,-0.02382876,-0.21924855,-0.4552018,0.045429423,-0.1540227,0.51540077,0.5226626,0.009658706999999999,0.033208057,0.7777670999999999,-0.12724952,-0.16966273,-0.510336,-0.46892428,0.5428447,0.07821911,-0.35451534,-0.2531983,-0.26894084,0.19884627,-0.10952586,0.24211098,-0.06820727,-0.052883208,-0.4093382,-0.32572517,-0.23174374,-0.037196275,-0.3254454,-0.18991235,-0.33144766,0.22223867,0.6938404,0.5263928000000001,0.3256372,0.475437,0.34376118,0.40699196,-0.052244827,-0.00320522,-0.49311355,0.28266057,-0.014646685,-0.26398942,-0.17924891,0.18413621,-0.091714345,-0.1967017,-0.52364665,0.10524853,-0.015090453,-0.41299465,0.28053024,-0.66395843,0.55791,-0.02651899,-0.19141568,-0.2112488,-0.5561683000000001,-0.6530680999999999,-0.005537151999999999,0.31932655
